rowID,entity,entityLabel,domain,property,propertyLabel,value,roundedValue,unitLabel,sitelinks,dateModified,entityType,question,fileName,sheetName,days_since_last_modified
1649,http://www.wikidata.org/entity/Q5316835,Duryusan,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,1323,1323,metre,2,2024-11-20 23:53:17,mountain,"What is the elevation at sea level of the Duryusan mountain, in metre?",Geography.xlsx,mountain_height,41
1650,http://www.wikidata.org/entity/Q64743976,Mount Parry,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,1061,1061,metre,0,2024-11-24 18:15:56,mountain,"What is the elevation at sea level of the Mount Parry mountain, in metre?",Geography.xlsx,mountain_height,37
1651,http://www.wikidata.org/entity/Q22548009,Mount Milton,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,2143,2143,metre,2,2024-09-22 18:11:06,mountain,"What is the elevation at sea level of the Mount Milton mountain, in metre?",Geography.xlsx,mountain_height,100
1652,http://www.wikidata.org/entity/Q7539317,Slaveykov Peak,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,1760,1760,metre,10,2024-12-01 10:14:26,mountain,"What is the elevation at sea level of the Slaveykov Peak mountain, in metre?",Geography.xlsx,mountain_height,30
1653,http://www.wikidata.org/entity/Q1330376,Mount Bartle Frere,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,1611,1611,metre,14,2024-04-03 23:00:05,mountain,"What is the elevation at sea level of the Mount Bartle Frere mountain, in metre?",Geography.xlsx,mountain_height,272
1654,http://www.wikidata.org/entity/Q59617806,Mount Mullen,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,2994,2994,metre,1,2024-11-23 09:09:25,mountain,"What is the elevation at sea level of the Mount Mullen mountain, in metre?",Geography.xlsx,mountain_height,38
1655,http://www.wikidata.org/entity/Q28056260,Douglas Mountain,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,1615,1615,metre,3,2024-10-22 20:14:52,mountain,"What is the elevation at sea level of the Douglas Mountain mountain, in metre?",Geography.xlsx,mountain_height,70
1656,http://www.wikidata.org/entity/Q22554511,Mount St. Bride,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,3315,3315,metre,4,2024-09-23 00:35:11,mountain,"What is the elevation at sea level of the Mount St. Bride mountain, in metre?",Geography.xlsx,mountain_height,99
1657,http://www.wikidata.org/entity/Q3322129,Mount Taimu,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,917.3,917.3,metre,9,2024-10-31 06:28:36,mountain,"What is the elevation at sea level of the Mount Taimu mountain, in metre?",Geography.xlsx,mountain_height,61
1658,http://www.wikidata.org/entity/Q11545926,Mount Hotaka,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,2157.96,2157.96,metre,6,2023-11-20 09:58:53,mountain,"What is the elevation at sea level of the Mount Hotaka mountain, in metre?",Geography.xlsx,mountain_height,407
1659,http://www.wikidata.org/entity/Q7986579,West Stack,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,120,120,metre,6,2024-12-01 10:29:38,mountain,"What is the elevation at sea level of the West Stack mountain, in metre?",Geography.xlsx,mountain_height,30
1660,http://www.wikidata.org/entity/Q2238453,Schlappoltkopf,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,1968,1968,metre,8,2024-09-20 12:25:11,mountain,"What is the elevation at sea level of the Schlappoltkopf mountain, in metre?",Geography.xlsx,mountain_height,102
1661,http://www.wikidata.org/entity/Q8522147,Mount Gould (Montana),Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,2909,2909,metre,6,2024-12-06 17:07:54,mountain,"What is the elevation at sea level of the Mount Gould (Montana) mountain, in metre?",Geography.xlsx,mountain_height,25
1662,http://www.wikidata.org/entity/Q10800150,Mount Kyffin,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,1778,1778,metre,10,2023-05-30 21:08:33,mountain,"What is the elevation at sea level of the Mount Kyffin mountain, in metre?",Geography.xlsx,mountain_height,581
1663,http://www.wikidata.org/entity/Q524,Mount Vesuvius,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,1281,1281,metre,131,2024-11-20 15:57:51,mountain,"What is the elevation at sea level of the Mount Vesuvius mountain, in metre?",Geography.xlsx,mountain_height,41
1664,http://www.wikidata.org/entity/Q6429630,Lawson Peak,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,600,600,metre,8,2024-11-24 14:24:46,mountain,"What is the elevation at sea level of the Lawson Peak mountain, in metre?",Geography.xlsx,mountain_height,37
1665,http://www.wikidata.org/entity/Q20865232,Spielberg,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,645,645,metre,2,2024-09-01 06:20:14,mountain,"What is the elevation at sea level of the Spielberg mountain, in metre?",Geography.xlsx,mountain_height,121
1666,http://www.wikidata.org/entity/Q11772036,Grúň,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,2108.7,2108.7,metre,6,2023-12-04 10:19:37,mountain,"What is the elevation at sea level of the Grúň mountain, in metre?",Geography.xlsx,mountain_height,393
1667,http://www.wikidata.org/entity/Q1672425,Irbe,Geography,http://www.wikidata.org/prop/direct/P2043,length,33.8,33.8,kilometre,9,2024-07-08 21:50:25,River,"What is the length of the Irbe River, in kilometre?",Geography.xlsx,river_length,176
1668,http://www.wikidata.org/entity/Q1656989,Iecava River,Geography,http://www.wikidata.org/prop/direct/P2043,length,182.7,182.7,kilometre,16,2024-07-01 22:15:26,River,"What is the length of the Iecava River River, in kilometre?",Geography.xlsx,river_length,183
1669,http://www.wikidata.org/entity/Q18018847,Braunaubach,Geography,http://www.wikidata.org/prop/direct/P2043,length,42,42,kilometre,5,2024-07-23 13:04:09,River,"What is the length of the Braunaubach River, in kilometre?",Geography.xlsx,river_length,161
1670,http://www.wikidata.org/entity/Q16353806,Ciecere River,Geography,http://www.wikidata.org/prop/direct/P2043,length,58.1,58.1,kilometre,5,2024-06-23 23:23:27,River,"What is the length of the Ciecere River River, in kilometre?",Geography.xlsx,river_length,191
1671,http://www.wikidata.org/entity/Q18543581,Ķekava,Geography,http://www.wikidata.org/prop/direct/P2043,length,33.4,33.4,kilometre,4,2024-08-01 07:14:00,River,"What is the length of the Ķekava River, in kilometre?",Geography.xlsx,river_length,152
1672,http://www.wikidata.org/entity/Q16358312,Īģe,Geography,http://www.wikidata.org/prop/direct/P2043,length,55.4,55.4,kilometre,4,2024-06-25 09:05:32,River,"What is the length of the Īģe River, in kilometre?",Geography.xlsx,river_length,189
1673,http://www.wikidata.org/entity/Q305700,Abava River,Geography,http://www.wikidata.org/prop/direct/P2043,length,134.3,134.3,kilometre,23,2024-10-29 04:04:48,River,"What is the length of the Abava River River, in kilometre?",Geography.xlsx,river_length,63
1674,http://www.wikidata.org/entity/Q26472928,Dzelda,Geography,http://www.wikidata.org/prop/direct/P2043,length,17.3,17.3,kilometre,2,2024-10-13 18:35:18,River,"What is the length of the Dzelda River, in kilometre?",Geography.xlsx,river_length,79
1675,http://www.wikidata.org/entity/Q20504068,Plonė,Geography,http://www.wikidata.org/prop/direct/P2043,length,33.2,33.2,kilometre,2,2024-08-26 21:07:36,River,"What is the length of the Plonė River, in kilometre?",Geography.xlsx,river_length,127
1676,http://www.wikidata.org/entity/Q26757915,Slampe,Geography,http://www.wikidata.org/prop/direct/P2043,length,18.5,18.5,kilometre,2,2024-10-14 13:06:54,River,"What is the length of the Slampe River, in kilometre?",Geography.xlsx,river_length,78
1677,http://www.wikidata.org/entity/Q16355851,Vija,Geography,http://www.wikidata.org/prop/direct/P2043,length,66.5,66.5,kilometre,4,2024-06-24 16:59:01,River,"What is the length of the Vija River, in kilometre?",Geography.xlsx,river_length,190
1678,http://www.wikidata.org/entity/Q21663593,Bruzile,Geography,http://www.wikidata.org/prop/direct/P2043,length,25.2,25.2,kilometre,2,2024-09-15 03:35:01,River,"What is the length of the Bruzile River, in kilometre?",Geography.xlsx,river_length,107
1679,http://www.wikidata.org/entity/Q179251,Morava,Geography,http://www.wikidata.org/prop/direct/P2043,length,388,388,kilometre,64,2024-07-22 03:14:57,River,"What is the length of the Morava River, in kilometre?",Geography.xlsx,river_length,162
1680,http://www.wikidata.org/entity/Q4205111,Istra,Geography,http://www.wikidata.org/prop/direct/P2043,length,42.9,42.9,kilometre,3,2024-11-14 18:55:09,River,"What is the length of the Istra River, in kilometre?",Geography.xlsx,river_length,47
1681,http://www.wikidata.org/entity/Q1029502,Moloma,Geography,http://www.wikidata.org/prop/direct/P2043,length,419,419,kilometre,22,2022-10-26 12:55:49,River,"What is the length of the Moloma River, in kilometre?",Geography.xlsx,river_length,797
1682,http://www.wikidata.org/entity/Q12677842,Viršytis,Geography,http://www.wikidata.org/prop/direct/P2043,length,33.8,33.8,kilometre,3,2024-03-24 18:04:35,River,"What is the length of the Viršytis River, in kilometre?",Geography.xlsx,river_length,282
1683,http://www.wikidata.org/entity/Q5620656,Lielā Jugla,Geography,http://www.wikidata.org/prop/direct/P2043,length,65.4,65.4,kilometre,9,2024-11-22 14:16:28,River,"What is the length of the Lielā Jugla River, in kilometre?",Geography.xlsx,river_length,39
1684,http://www.wikidata.org/entity/Q16349877,Puska,Geography,http://www.wikidata.org/prop/direct/P2043,length,27,27,kilometre,2,2024-06-22 20:13:58,River,"What is the length of the Puska River, in kilometre?",Geography.xlsx,river_length,192
1685,http://www.wikidata.org/entity/Q3783,Amazon,Geography,http://www.wikidata.org/prop/direct/P2043,length,6400,6400,kilometre,204,2024-11-09 19:40:50,River,"What is the length of the Amazon River, in kilometre?",Geography.xlsx,river_length,52
1686,http://www.wikidata.org/entity/Q12663125,Liepars,Geography,http://www.wikidata.org/prop/direct/P2043,length,36.8,36.8,kilometre,4,2024-03-24 10:17:19,River,"What is the length of the Liepars River, in kilometre?",Geography.xlsx,river_length,282
1687,http://www.wikidata.org/entity/Q2155724,Rivière Métabetchouane,Geography,http://www.wikidata.org/prop/direct/P2043,length,170,170,kilometre,7,2024-09-11 16:00:34,River,"What is the length of the Rivière Métabetchouane River, in kilometre?",Geography.xlsx,river_length,111
1688,http://www.wikidata.org/entity/Q21663547,Blīgzne,Geography,http://www.wikidata.org/prop/direct/P2043,length,17.8,17.8,kilometre,2,2024-09-15 03:33:12,River,"What is the length of the Blīgzne River, in kilometre?",Geography.xlsx,river_length,107
1689,http://www.wikidata.org/entity/Q293570,Õhne River,Geography,http://www.wikidata.org/prop/direct/P2043,length,102.5,102.5,kilometre,20,2024-10-26 15:42:36,River,"What is the length of the Õhne River River, in kilometre?",Geography.xlsx,river_length,66
1690,http://www.wikidata.org/entity/Q1777856,Raczyna,Geography,http://www.wikidata.org/prop/direct/P2043,length,26,26,kilometre,3,2024-07-21 05:02:26,River,"What is the length of the Raczyna River, in kilometre?",Geography.xlsx,river_length,163
1691,http://www.wikidata.org/entity/Q2664714,Böhmische Schwarzach,Geography,http://www.wikidata.org/prop/direct/P2043,length,24.47,24.47,kilometre,2,2024-10-14 10:35:32,River,"What is the length of the Böhmische Schwarzach River, in kilometre?",Geography.xlsx,river_length,78
1692,http://www.wikidata.org/entity/Q561452,Kalte Moldau,Geography,http://www.wikidata.org/prop/direct/P2043,length,24,24,kilometre,12,2024-11-22 14:10:55,River,"What is the length of the Kalte Moldau River, in kilometre?",Geography.xlsx,river_length,39
1693,http://www.wikidata.org/entity/Q21178683,Balda,Geography,http://www.wikidata.org/prop/direct/P2043,length,25.6,25.6,kilometre,3,2024-09-05 03:13:35,River,"What is the length of the Balda River, in kilometre?",Geography.xlsx,river_length,117
1694,http://www.wikidata.org/entity/Q4252498,Lada,Geography,http://www.wikidata.org/prop/direct/P2043,length,49.1,49.1,kilometre,4,2024-11-15 08:12:49,River,"What is the length of the Lada River, in kilometre?",Geography.xlsx,river_length,46
1695,http://www.wikidata.org/entity/Q3511475,Audruve,Geography,http://www.wikidata.org/prop/direct/P2043,length,52.9,52.9,kilometre,6,2024-11-04 14:23:36,River,"What is the length of the Audruve River, in kilometre?",Geography.xlsx,river_length,57
1696,http://www.wikidata.org/entity/Q453306,Kirnitzsch,Geography,http://www.wikidata.org/prop/direct/P2043,length,45.3,45.3,kilometre,15,2024-11-17 12:51:25,River,"What is the length of the Kirnitzsch River, in kilometre?",Geography.xlsx,river_length,44
1697,http://www.wikidata.org/entity/Q3489822,Dabikinė River,Geography,http://www.wikidata.org/prop/direct/P2043,length,47.4,47.4,kilometre,8,2024-11-03 18:04:43,River,"What is the length of the Dabikinė River River, in kilometre?",Geography.xlsx,river_length,58
